id,contract_id,bank,summa,loan_summa,claim_date,claim_id,contract_date
2925676,,063,,,25.10.2023,553593541,
2925676,,063,,,25.10.2023,553593547,
2925676,,063,,,25.10.2023,553595562,
2925676,,062,,,31.10.2023,15268654,
2925676,,063,,,31.10.2023,553628609,
2925676,,063,,,08.11.2023,553672820,
2925676,,063,,,08.11.2023,553672829,
2925679,2063773,006,378260000,0,05.08.2019,2185491,07.08.2019
2925679,,004,,,06.05.2021,13209,
2925679,,009,,,23.07.2021,642971,
2925679,532919,009,290880000,0,24.07.2021,644239,24.07.2021
2925679,,006,,,20.02.2023,ab631122s2,
2925679,,006,,,18.04.2023,a649985650,
2925679,,006,,,02.06.2023,3abba06b13,
2925679,,006,,,02.06.2023,922783ab79,
2925679,,014,,,13.02.2024,F01694184,
2925679,,063,,,13.02.2024,554500964,
2925680,2063773,006,378260000,0,05.08.2019,2185491,07.08.2019
2925680,,004,,,06.05.2021,13209,
2925680,,009,,,23.07.2021,642971,
2925680,532919,009,290880000,0,24.07.2021,644239,24.07.2021
2925680,,006,,,20.02.2023,ab631122s2,
2925680,,006,,,18.04.2023,a649985650,
2925680,,006,,,02.06.2023,3abba06b13,
2925680,,006,,,02.06.2023,922783ab79,
2925680,,014,,,13.02.2024,F01694184,
2925680,,063,,,13.02.2024,554500964,
2925684,391313,012,681200000,0,16.12.2016,615531,21.12.2016
2925684,2086955,012,2450000000,0,15.07.2021,1269573,17.07.2021
2925684,5901165,012,2450000000,591134623,15.07.2021,1604343,17.07.2021
2925684,,ORG,,,20.02.2022,225284,
2925684,,ORG,,,20.02.2022,225652,
2925684,111907,061,600000000,0,30.11.2022,135490,30.11.2022
2925684,,061,,,30.11.2022,22100084952,
2925684,1277918,MKO,237600000,118800000,12.08.2023,f29580d1353d3db7c7ed,12.08.2023
2925684,1341376,MKO,42800000,0,20.08.2023,14aecffed98c4b7611cc,20.08.2023
2925686,391313,012,681200000,0,16.12.2016,615531,21.12.2016
2925686,2086955,012,2450000000,0,15.07.2021,1269573,17.07.2021
2925686,5901165,012,2450000000,591134623,15.07.2021,1604343,17.07.2021
2925686,,ORG,,,20.02.2022,225284,
2925686,,ORG,,,20.02.2022,225652,
2925686,111907,061,600000000,0,30.11.2022,135490,30.11.2022
2925686,,061,,,30.11.2022,22100084952,
2925686,1277918,MKO,237600000,118800000,12.08.2023,f29580d1353d3db7c7ed,12.08.2023
2925686,1341376,MKO,42800000,0,20.08.2023,14aecffed98c4b7611cc,20.08.2023
2925687,,LOM,,,11.07.2016,7146,
2925687,323852,LOM,81000000,0,26.04.2021,323848,26.04.2021
2925687,332671,LOM,46000000,0,31.07.2021,332670,31.07.2021
2925687,371250,LOM,200000000,0,19.08.2022,371247,19.08.2022
2925687,381484,LOM,95000000,0,26.11.2022,381483,26.11.2022
2925687,391640,LOM,100000000,0,06.03.2023,391639,06.03.2023
2925687,397934,LOM,260000000,0,10.05.2023,397933,10.05.2023
2925687,,014,,,01.06.2023,F00900309,
2925687,406393,LOM,260000000,0,03.08.2023,406390,03.08.2023
2925687,413424,LOM,109000000,0,09.10.2023,413423,09.10.2023
2925687,417901,LOM,33000000,0,23.11.2023,417900,23.11.2023
2925687,,ORG,,,11.12.2023,3104463,
2925687,,ORG,,,14.12.2023,3118985,
2925687,,063,,,05.02.2024,554430166,
2925687,,014,,,13.02.2024,F01694250,
2925687,,063,,,13.02.2024,554501126,
2925692,,LOM,,,11.07.2016,7146,
2925692,323852,LOM,81000000,0,26.04.2021,323848,26.04.2021
2925692,332671,LOM,46000000,0,31.07.2021,332670,31.07.2021
2925692,371250,LOM,200000000,0,19.08.2022,371247,19.08.2022
2925692,381484,LOM,95000000,0,26.11.2022,381483,26.11.2022
2925692,391640,LOM,100000000,0,06.03.2023,391639,06.03.2023
2925692,397934,LOM,260000000,0,10.05.2023,397933,10.05.2023
2925692,,014,,,01.06.2023,F00900309,
2925692,406393,LOM,260000000,0,03.08.2023,406390,03.08.2023
2925692,413424,LOM,109000000,0,09.10.2023,413423,09.10.2023
2925692,417901,LOM,33000000,0,23.11.2023,417900,23.11.2023
2925692,,ORG,,,11.12.2023,3104463,
2925692,,ORG,,,14.12.2023,3118985,
2925692,,063,,,05.02.2024,554430166,
2925692,,014,,,13.02.2024,F01694250,
2925692,,063,,,13.02.2024,554501126,
2925696,,LOM,,,11.07.2016,7146,
2925696,323852,LOM,81000000,0,26.04.2021,323848,26.04.2021
2925696,332671,LOM,46000000,0,31.07.2021,332670,31.07.2021
2925696,371250,LOM,200000000,0,19.08.2022,371247,19.08.2022
2925696,381484,LOM,95000000,0,26.11.2022,381483,26.11.2022
2925696,391640,LOM,100000000,0,06.03.2023,391639,06.03.2023
2925696,397934,LOM,260000000,0,10.05.2023,397933,10.05.2023
2925696,,014,,,01.06.2023,F00900309,
2925696,406393,LOM,260000000,0,03.08.2023,406390,03.08.2023
2925696,413424,LOM,109000000,0,09.10.2023,413423,09.10.2023
2925696,417901,LOM,33000000,0,23.11.2023,417900,23.11.2023
2925696,,ORG,,,11.12.2023,3104463,
2925696,,ORG,,,14.12.2023,3118985,
2925696,,063,,,05.02.2024,554430166,
2925696,,014,,,13.02.2024,F01694250,
2925696,,063,,,13.02.2024,554501126,
2925699,,LOM,,,11.07.2016,7146,
2925699,323852,LOM,81000000,0,26.04.2021,323848,26.04.2021
2925699,332671,LOM,46000000,0,31.07.2021,332670,31.07.2021
2925699,371250,LOM,200000000,0,19.08.2022,371247,19.08.2022
2925699,381484,LOM,95000000,0,26.11.2022,381483,26.11.2022
2925699,391640,LOM,100000000,0,06.03.2023,391639,06.03.2023
2925699,397934,LOM,260000000,0,10.05.2023,397933,10.05.2023
2925699,,014,,,01.06.2023,F00900309,
2925699,406393,LOM,260000000,0,03.08.2023,406390,03.08.2023
2925699,413424,LOM,109000000,0,09.10.2023,413423,09.10.2023
2925699,417901,LOM,33000000,0,23.11.2023,417900,23.11.2023
2925699,,ORG,,,11.12.2023,3104463,
2925699,,ORG,,,14.12.2023,3118985,
2925699,,063,,,05.02.2024,554430166,
2925699,,014,,,13.02.2024,F01694250,
2925699,,063,,,13.02.2024,554501126,
2925704,,ORG,,,22.04.2022,583073,
2925704,,004,,,23.11.2022,54198,
2925704,170296,MKO,2000000000,163599931,21.02.2023,17007700000000,21.02.2023
2925704,,062,,,24.07.2023,14022298,
2925706,1355849,062,100000000,0,31.05.2021,1355849,31.05.2021
2925706,1828240,062,50000000,0,30.08.2021,1828240,30.08.2021
2925706,,062,,,06.12.2021,2639785,
2925706,,062,,,16.02.2022,3338885,
2925706,,062,,,24.03.2022,3652174,
2925706,,062,,,04.04.2022,3775371,
2925706,,062,,,11.04.2022,3839771,
2925706,,062,,,11.04.2022,3843526,
2925706,,062,,,11.04.2022,3849877,
2925706,,062,,,11.04.2022,3849915,
2925706,,062,,,11.04.2022,3849937,
2925706,,062,,,12.04.2022,3862169,
2925706,,062,,,13.04.2022,3879175,
2925706,,062,,,14.04.2022,3885786,
2925706,,062,,,18.04.2022,3904843,
2925706,,062,,,20.04.2022,3945958,
2925706,,062,,,10.05.2022,4121524,
2925706,,062,,,20.05.2022,4231204,
2925706,,062,,,27.05.2022,4309125,
2925706,,062,,,30.05.2022,4317246,
2925706,,062,,,30.05.2022,4323633,
2925706,,062,,,30.05.2022,4325939,
2925706,,062,,,23.06.2022,4592379,
2925706,,063,,,25.06.2022,550997603,
2925706,,062,,,07.07.2022,4720809,
2925706,,033,,,30.07.2022,1237925,
2925706,,062,,,08.08.2022,5023542,
2925706,1963302,033,200000000,0,12.08.2022,1255247,12.08.2022
2925706,1965485,033,200000000,0,15.08.2022,1257510,16.08.2022
2925706,1968217,033,200000000,0,18.08.2022,1262508,18.08.2022
2925706,,063,,,31.08.2022,551387773,
2925706,551393078,063,200000000,0,02.09.2022,551393078,05.09.2022
2925706,,062,,,16.09.2022,5383646,
2925706,,012,,,03.10.2022,1510113,
2925706,,062,,,21.10.2022,5702317,
2925706,,062,,,29.11.2022,6104454,
2925706,,063,,,13.12.2022,551933236,
2925706,,062,,,30.01.2023,6830146,
2925706,,063,,,12.02.2023,552222987,
2925706,,062,,,29.03.2023,12675444,
2925706,,062,,,15.06.2023,13572784,
2925706,,062,,,16.10.2023,15049707,
2925706,,063,,,24.10.2023,553588256,
2925706,,063,,,24.10.2023,553588345,
2925706,,063,,,24.10.2023,553588382,
2925706,,063,,,24.10.2023,553588422,
2925706,553588929,063,120000000,0,24.10.2023,553588929,24.10.2023
2925706,,063,,,16.12.2023,553952824,
2925706,553953055,063,400000000,0,16.12.2023,553953055,18.12.2023
2925706,2527887,033,600000000,574428564,18.12.2023,2052563,18.12.2023
2925706,,033,,,18.12.2023,4881959470,
2925706,2538277,033,200000000,190848595,22.12.2023,2063755,22.12.2023
2925706,,033,,,22.12.2023,321241929,
2925706,554070017,063,200000000,197364715,28.12.2023,554070017,28.12.2023
2925706,,063,,,03.01.2024,554117834,
2925706,554141202,063,100000000,100000000,05.01.2024,554141202,05.01.2024
2925706,554249038,063,100000000,100000000,17.01.2024,554249038,17.01.2024
2925706,,014,,,13.02.2024,F01694257,
2925706,,063,,,13.02.2024,554501140,
2925706,alif194472,,420900000,0,31.03.2021,alif194472,31.03.2021
2925709,,ORG,,,22.04.2022,583073,
2925709,,004,,,23.11.2022,54198,
2925709,170296,MKO,2000000000,163599931,21.02.2023,17007700000000,21.02.2023
2925709,,062,,,24.07.2023,14022298,
2925711,1355849,062,100000000,0,31.05.2021,1355849,31.05.2021
2925711,1828240,062,50000000,0,30.08.2021,1828240,30.08.2021
2925711,,062,,,06.12.2021,2639785,
2925711,,062,,,16.02.2022,3338885,
2925711,,062,,,24.03.2022,3652174,
2925711,,062,,,04.04.2022,3775371,
2925711,,062,,,11.04.2022,3839771,
2925711,,062,,,11.04.2022,3843526,
2925711,,062,,,11.04.2022,3849877,
2925711,,062,,,11.04.2022,3849915,
2925711,,062,,,11.04.2022,3849937,
2925711,,062,,,12.04.2022,3862169,
2925711,,062,,,13.04.2022,3879175,
2925711,,062,,,14.04.2022,3885786,
2925711,,062,,,18.04.2022,3904843,
2925711,,062,,,20.04.2022,3945958,
2925711,,062,,,10.05.2022,4121524,
2925711,,062,,,20.05.2022,4231204,
2925711,,062,,,27.05.2022,4309125,
2925711,,062,,,30.05.2022,4317246,
2925711,,062,,,30.05.2022,4323633,
2925711,,062,,,30.05.2022,4325939,
2925711,,062,,,23.06.2022,4592379,
2925711,,063,,,25.06.2022,550997603,
2925711,,062,,,07.07.2022,4720809,
2925711,,033,,,30.07.2022,1237925,
2925711,,062,,,08.08.2022,5023542,
2925711,1963302,033,200000000,0,12.08.2022,1255247,12.08.2022
2925711,1965485,033,200000000,0,15.08.2022,1257510,16.08.2022
2925711,1968217,033,200000000,0,18.08.2022,1262508,18.08.2022
2925711,,063,,,31.08.2022,551387773,
2925711,551393078,063,200000000,0,02.09.2022,551393078,05.09.2022
2925711,,062,,,16.09.2022,5383646,
2925711,,012,,,03.10.2022,1510113,
2925711,,062,,,21.10.2022,5702317,
2925711,,062,,,29.11.2022,6104454,
2925711,,063,,,13.12.2022,551933236,
2925711,,062,,,30.01.2023,6830146,
2925711,,063,,,12.02.2023,552222987,
2925711,,062,,,29.03.2023,12675444,
2925711,,062,,,15.06.2023,13572784,
2925711,,062,,,16.10.2023,15049707,
2925711,,063,,,24.10.2023,553588256,
2925711,,063,,,24.10.2023,553588345,
2925711,,063,,,24.10.2023,553588382,
2925711,,063,,,24.10.2023,553588422,
2925711,553588929,063,120000000,0,24.10.2023,553588929,24.10.2023
2925711,,063,,,16.12.2023,553952824,
2925711,553953055,063,400000000,0,16.12.2023,553953055,18.12.2023
2925711,2527887,033,600000000,574428564,18.12.2023,2052563,18.12.2023
2925711,,033,,,18.12.2023,4881959470,
2925711,2538277,033,200000000,190848595,22.12.2023,2063755,22.12.2023
2925711,,033,,,22.12.2023,321241929,
2925711,554070017,063,200000000,197364715,28.12.2023,554070017,28.12.2023
2925711,,063,,,03.01.2024,554117834,
2925711,554141202,063,100000000,100000000,05.01.2024,554141202,05.01.2024
2925711,554249038,063,100000000,100000000,17.01.2024,554249038,17.01.2024
2925711,,014,,,13.02.2024,F01694257,
2925711,,063,,,13.02.2024,554501140,
2925711,alif194472,,420900000,0,31.03.2021,alif194472,31.03.2021
2925712,ac1753129a2454712,,296100000,,04.02.2024,ac1753129a2454712,04.02.2024
2925713,,ORG,,,22.04.2022,583073,
2925713,,004,,,23.11.2022,54198,
2925713,170296,MKO,2000000000,163599931,21.02.2023,17007700000000,21.02.2023
2925713,,062,,,24.07.2023,14022298,
2925714,ac1753129a2454712,,296100000,,04.02.2024,ac1753129a2454712,04.02.2024
2925716,,ORG,,,22.04.2022,583073,
2925716,,004,,,23.11.2022,54198,
2925716,170296,MKO,2000000000,163599931,21.02.2023,17007700000000,21.02.2023
2925716,,062,,,24.07.2023,14022298,
2925717,,048,,,04.11.2020,+26495+,
2925717,247543,048,1050000000,0,06.11.2020,264359,06.11.2020
2925717,313454,048,1050000000,0,06.11.2020,332897,06.11.2020
2925717,,051,,,18.01.2022,79804,
2925717,79813,051,2000000000,747162615,18.01.2022,79813,18.01.2022
2925717,,033,,,21.10.2022,IB210214427157073,
2925717,551952411,063,900000000,614107601,17.12.2022,551952411,19.12.2022
2925717,,014,,,25.05.2023,F00881406,
2925717,,062,,,10.07.2023,13853433,
2925717,,063,,,15.07.2023,553085105,
2925717,,063,,,15.07.2023,553085156,
2925717,,062,,,21.08.2023,14365335,
2925717,,062,,,23.08.2023,14396316,
2925717,,033,,,28.09.2023,IB309285621499957,
2925717,,062,,,06.10.2023,14929255,
2925717,,014,,,02.11.2023,F01357443,
2925717,,MKO,,,14.12.2023,30036500000000,
2925717,,014,,,13.02.2024,F01694267,
2925717,,063,,,13.02.2024,554501147,
2925719,,048,,,04.11.2020,+26495+,
2925719,247543,048,1050000000,0,06.11.2020,264359,06.11.2020
2925719,313454,048,1050000000,0,06.11.2020,332897,06.11.2020
2925719,,051,,,18.01.2022,79804,
2925719,79813,051,2000000000,747162615,18.01.2022,79813,18.01.2022
2925719,,033,,,21.10.2022,IB210214427157073,
2925719,551952411,063,900000000,614107601,17.12.2022,551952411,19.12.2022
2925719,,014,,,25.05.2023,F00881406,
2925719,,062,,,10.07.2023,13853433,
2925719,,063,,,15.07.2023,553085105,
2925719,,063,,,15.07.2023,553085156,
2925719,,062,,,21.08.2023,14365335,
2925719,,062,,,23.08.2023,14396316,
2925719,,033,,,28.09.2023,IB309285621499957,
2925719,,062,,,06.10.2023,14929255,
2925719,,014,,,02.11.2023,F01357443,
2925719,,MKO,,,14.12.2023,30036500000000,
2925719,,014,,,13.02.2024,F01694267,
2925719,,063,,,13.02.2024,554501147,
2925720,,014,,,13.02.2024,F01694270,
2925720,,063,,,13.02.2024,554501155,
2925722,,014,,,13.02.2024,F01694270,
2925722,,063,,,13.02.2024,554501155,
2925724,,014,,,13.02.2024,F01694270,
2925724,,063,,,13.02.2024,554501155,
2925725,1182161,033,500000000,0,08.08.2018,199445,08.08.2018
2925725,142352,LOM,130000000,0,25.03.2020,142350,25.03.2020
2925725,144497,LOM,130000000,0,25.06.2020,144496,25.06.2020
2925725,147781,LOM,130000000,0,20.10.2020,147780,20.10.2020
2925725,,014,,,18.12.2020,F00045332,
2925725,149886,LOM,167000000,0,18.12.2020,149884,18.12.2020
2925725,,LOM,,,17.03.2021,153362,
2925725,154480,LOM,155500000,0,13.04.2021,154479,13.04.2021
2925725,157022,LOM,155500000,0,17.06.2021,157021,17.06.2021
2925725,,014,,,19.06.2021,F00113198,
2925725,,063,,,19.06.2021,550028913,
2925725,160397,LOM,155500000,0,15.09.2021,160396,15.09.2021
2925725,,009,,,31.10.2021,798812,
2925725,166549,LOM,270000000,0,16.02.2022,166546,16.02.2022
2925725,,LOM,,,16.02.2022,166548,
2925725,,LOM,,,16.02.2022,191454,
2925725,168946,LOM,270000000,0,15.04.2022,168945,15.04.2022
2925725,,061,,,17.05.2022,22100004821,
2925725,,061,,,20.05.2022,22100005425,
2925725,171373,LOM,270000000,0,16.06.2022,171369,16.06.2022
2925725,173652,LOM,270000000,0,15.08.2022,173651,15.08.2022
2925725,,006,,,12.09.2022,abdd4sb156,
2925725,176168,LOM,250000000,0,14.10.2022,176167,14.10.2022
2925725,,014,,,17.10.2022,F00502038,
2925725,82177,014,320000000,0,17.10.2022,82177,17.10.2022
2925725,179782,LOM,250000000,0,23.01.2023,179780,23.01.2023
2925725,,013,,,27.02.2023,1713934,
2925725,,LOM,,,24.03.2023,182111,
2925725,,LOM,,,05.04.2023,182562,
2925725,,LOM,,,07.04.2023,182638,
2925725,183275,LOM,250000000,0,23.04.2023,183274,23.04.2023
2925725,,014,,,26.05.2023,F00883474,
2925725,186505,LOM,250000000,0,22.07.2023,186504,22.07.2023
2925725,,014,,,23.07.2023,F01048300,
2925725,187476,LOM,358000000,0,17.08.2023,187475,17.08.2023
2925725,187558,LOM,320000000,0,19.08.2023,187557,19.08.2023
2925725,,014,,,03.09.2023,F01179671,
2925725,189544,LOM,314000000,0,14.10.2023,189543,14.10.2023
2925725,189547,LOM,335000000,0,14.10.2023,189546,14.10.2023
2925725,191546,LOM,314000000,0,11.12.2023,191543,11.12.2023
2925725,191545,LOM,335000000,0,11.12.2023,191544,11.12.2023
2925725,,063,,,26.12.2023,554045013,
2925725,193532,LOM,314000000,314000000,09.02.2024,193529,09.02.2024
2925725,,063,,,13.02.2024,554501085,
2925725,ac347938a400286,,217626000,0,31.10.2021,ac347938a400286,31.10.2021
2925725,ac347938a507693,,212382000,0,30.12.2021,ac347938a507693,30.12.2021
2925725,ac347938a1097943,,357600000,0,29.10.2022,ac347938a1097943,29.10.2022
2925730,,014,,,13.02.2024,F01694270,
2925730,,063,,,13.02.2024,554501155,
2925731,1182161,033,500000000,0,08.08.2018,199445,08.08.2018
2925731,142352,LOM,130000000,0,25.03.2020,142350,25.03.2020
2925731,144497,LOM,130000000,0,25.06.2020,144496,25.06.2020
2925731,147781,LOM,130000000,0,20.10.2020,147780,20.10.2020
2925731,,014,,,18.12.2020,F00045332,
2925731,149886,LOM,167000000,0,18.12.2020,149884,18.12.2020
2925731,,LOM,,,17.03.2021,153362,
2925731,154480,LOM,155500000,0,13.04.2021,154479,13.04.2021
2925731,157022,LOM,155500000,0,17.06.2021,157021,17.06.2021
2925731,,014,,,19.06.2021,F00113198,
2925731,,063,,,19.06.2021,550028913,
2925731,160397,LOM,155500000,0,15.09.2021,160396,15.09.2021
2925731,,009,,,31.10.2021,798812,
2925731,166549,LOM,270000000,0,16.02.2022,166546,16.02.2022
2925731,,LOM,,,16.02.2022,166548,
2925731,,LOM,,,16.02.2022,191454,
2925731,168946,LOM,270000000,0,15.04.2022,168945,15.04.2022
2925731,,061,,,17.05.2022,22100004821,
2925731,,061,,,20.05.2022,22100005425,
2925731,171373,LOM,270000000,0,16.06.2022,171369,16.06.2022
2925731,173652,LOM,270000000,0,15.08.2022,173651,15.08.2022
2925731,,006,,,12.09.2022,abdd4sb156,
2925731,176168,LOM,250000000,0,14.10.2022,176167,14.10.2022
2925731,,014,,,17.10.2022,F00502038,
2925731,82177,014,320000000,0,17.10.2022,82177,17.10.2022
2925731,179782,LOM,250000000,0,23.01.2023,179780,23.01.2023
2925731,,013,,,27.02.2023,1713934,
2925731,,LOM,,,24.03.2023,182111,
2925731,,LOM,,,05.04.2023,182562,
2925731,,LOM,,,07.04.2023,182638,
2925731,183275,LOM,250000000,0,23.04.2023,183274,23.04.2023
2925731,,014,,,26.05.2023,F00883474,
2925731,186505,LOM,250000000,0,22.07.2023,186504,22.07.2023
2925731,,014,,,23.07.2023,F01048300,
2925731,187476,LOM,358000000,0,17.08.2023,187475,17.08.2023
2925731,187558,LOM,320000000,0,19.08.2023,187557,19.08.2023
2925731,,014,,,03.09.2023,F01179671,
2925731,189544,LOM,314000000,0,14.10.2023,189543,14.10.2023
2925731,189547,LOM,335000000,0,14.10.2023,189546,14.10.2023
2925731,191546,LOM,314000000,0,11.12.2023,191543,11.12.2023
2925731,191545,LOM,335000000,0,11.12.2023,191544,11.12.2023
2925731,,063,,,26.12.2023,554045013,
2925731,193532,LOM,314000000,314000000,09.02.2024,193529,09.02.2024
2925731,,063,,,13.02.2024,554501085,
2925731,ac347938a400286,,217626000,0,31.10.2021,ac347938a400286,31.10.2021
2925731,ac347938a507693,,212382000,0,30.12.2021,ac347938a507693,30.12.2021
2925731,ac347938a1097943,,357600000,0,29.10.2022,ac347938a1097943,29.10.2022
2925734,1182161,033,500000000,0,08.08.2018,199445,08.08.2018
2925734,142352,LOM,130000000,0,25.03.2020,142350,25.03.2020
2925734,144497,LOM,130000000,0,25.06.2020,144496,25.06.2020
2925734,147781,LOM,130000000,0,20.10.2020,147780,20.10.2020
2925734,,014,,,18.12.2020,F00045332,
2925734,149886,LOM,167000000,0,18.12.2020,149884,18.12.2020
2925734,,LOM,,,17.03.2021,153362,
2925734,154480,LOM,155500000,0,13.04.2021,154479,13.04.2021
2925734,157022,LOM,155500000,0,17.06.2021,157021,17.06.2021
2925734,,014,,,19.06.2021,F00113198,
2925734,,063,,,19.06.2021,550028913,
2925734,160397,LOM,155500000,0,15.09.2021,160396,15.09.2021
2925734,,009,,,31.10.2021,798812,
2925734,166549,LOM,270000000,0,16.02.2022,166546,16.02.2022
2925734,,LOM,,,16.02.2022,166548,
2925734,,LOM,,,16.02.2022,191454,
2925734,168946,LOM,270000000,0,15.04.2022,168945,15.04.2022
2925734,,061,,,17.05.2022,22100004821,
2925734,,061,,,20.05.2022,22100005425,
2925734,171373,LOM,270000000,0,16.06.2022,171369,16.06.2022
2925734,173652,LOM,270000000,0,15.08.2022,173651,15.08.2022
2925734,,006,,,12.09.2022,abdd4sb156,
2925734,176168,LOM,250000000,0,14.10.2022,176167,14.10.2022
2925734,,014,,,17.10.2022,F00502038,
2925734,82177,014,320000000,0,17.10.2022,82177,17.10.2022
2925734,179782,LOM,250000000,0,23.01.2023,179780,23.01.2023
2925734,,013,,,27.02.2023,1713934,
2925734,,LOM,,,24.03.2023,182111,
2925734,,LOM,,,05.04.2023,182562,
2925734,,LOM,,,07.04.2023,182638,
2925734,183275,LOM,250000000,0,23.04.2023,183274,23.04.2023
2925734,,014,,,26.05.2023,F00883474,
2925734,186505,LOM,250000000,0,22.07.2023,186504,22.07.2023
2925734,,014,,,23.07.2023,F01048300,
2925734,187476,LOM,358000000,0,17.08.2023,187475,17.08.2023
2925734,187558,LOM,320000000,0,19.08.2023,187557,19.08.2023
2925734,,014,,,03.09.2023,F01179671,
2925734,189544,LOM,314000000,0,14.10.2023,189543,14.10.2023
2925734,189547,LOM,335000000,0,14.10.2023,189546,14.10.2023
2925734,191546,LOM,314000000,0,11.12.2023,191543,11.12.2023
2925734,191545,LOM,335000000,0,11.12.2023,191544,11.12.2023
2925734,,063,,,26.12.2023,554045013,
2925734,193532,LOM,314000000,314000000,09.02.2024,193529,09.02.2024
2925734,,063,,,13.02.2024,554501085,
2925734,ac347938a400286,,217626000,0,31.10.2021,ac347938a400286,31.10.2021
2925734,ac347938a507693,,212382000,0,30.12.2021,ac347938a507693,30.12.2021
2925734,ac347938a1097943,,357600000,0,29.10.2022,ac347938a1097943,29.10.2022
2925735,10018364,062,379200000,205400000,27.02.2023,10018364,27.02.2023
2925736,,LOM,,,09.08.2017,301664,
2925736,,LOM,,,28.08.2017,25116,
2925736,,LOM,,,29.08.2017,25130,
2925736,,LOM,,,08.09.2017,1746759,
2925736,,LOM,,,08.09.2017,1748754,
2925736,,LOM,,,08.09.2017,1751084,
2925736,,LOM,,,17.10.2017,1749313,
2925736,,LOM,,,17.10.2017,1751100,
2925736,,LOM,,,06.11.2017,266696,
2925736,,LOM,,,10.11.2017,1751188,
2925736,,LOM,,,10.11.2017,1763401,
2925736,,LOM,,,24.11.2017,1752084,
2925736,,LOM,,,24.11.2017,1752311,
2925736,,LOM,,,29.11.2017,1752332,
2925736,,LOM,,,29.11.2017,1763402,
2925736,,LOM,,,26.12.2017,1754248,
2925736,,LOM,,,26.12.2017,1763404,
2925736,,LOM,,,27.12.2017,20246,
2925736,,LOM,,,02.05.2018,288483,
2925736,,LOM,,,23.06.2018,1767955,
2925736,,LOM,,,23.06.2018,1770069,
2925736,,LOM,,,07.08.2018,103019,
2925736,,063,,,13.02.2024,554501164,
2925738,790491,003,2000000000,0,25.11.2020,900422,25.11.2020
2925738,,003,,,25.11.2020,999947097,
2925738,2786751,012,600000000,0,11.11.2021,1333604,12.11.2021
2925738,3599553,062,500000000,0,15.03.2022,3599553,15.03.2022
2925738,,062,,,05.04.2022,3798357,
2925738,,062,,,05.04.2022,3798423,
2925738,,011,,,15.04.2022,10101950013,
2925738,,063,,,15.04.2022,550691055,
2925738,369209,011,1500000000,583332600,20.04.2022,386356,20.04.2022
2925738,,011,,,06.06.2022,3010194650,
2925738,4571246,062,600009400,0,21.06.2022,4571246,21.06.2022
2925738,,062,,,13.07.2022,4766433,
2925738,4806262,062,1061604700,0,18.07.2022,4806262,18.07.2022
2925738,,062,,,22.08.2022,5139546,
2925738,5139569,062,1551296800,0,22.08.2022,5139569,22.08.2022
2925738,5264549,062,1772122500,0,05.09.2022,5264549,05.09.2022
2925738,5372773,062,1896257100,0,15.09.2022,5372773,15.09.2022
2925738,,062,,,26.09.2022,5471726,
2925738,5471844,062,2124259400,0,26.09.2022,5471844,26.09.2022
2925738,,030,,,11.10.2022,616373,
2925738,5629599,062,2672739100,0,13.10.2022,5629599,13.10.2022
2925738,5987674,062,2770551600,0,21.11.2022,5987674,21.11.2022
2925738,,062,,,28.11.2022,6062527,
2925738,,062,,,28.11.2022,6064488,
2925738,,062,,,26.12.2022,6427153,
2925738,,062,,,26.12.2022,6427301,
2925738,,062,,,26.12.2022,6427864,
2925738,,062,,,04.01.2023,6521280,
2925738,,062,,,13.01.2023,6635381,
2925738,,062,,,19.01.2023,6703696,
2925738,,062,,,19.01.2023,6703824,
2925738,,009,,,03.03.2023,1633958,
2925738,,062,,,07.03.2023,12395577,
2925738,14051399,062,2704686175,0,27.07.2023,14051399,27.07.2023
2925738,14072326,062,3708317124,0,28.07.2023,14072326,28.07.2023
2925738,,009,,,28.07.2023,1883269,
2925738,14456787,062,3950866635,0,28.08.2023,14456787,28.08.2023
2925738,,062,,,14.09.2023,14652429,
2925738,14719564,062,4154926756,3907981439,19.09.2023,14719564,19.09.2023
2925738,,009,,,22.09.2023,2006764,
2925738,,009,,,28.09.2023,2021200,
2925738,,062,,,04.10.2023,14902291,
2925738,225914,MKO,600000000,486607056,25.10.2023,22590400000000,25.10.2023
2925738,,062,,,23.11.2023,15657634,
2925738,,062,,,24.11.2023,15669950,
2925738,,062,,,28.11.2023,15748235,
2925738,,062,,,01.12.2023,15813560,
2925738,,051,,,01.12.2023,69704,
2925738,,062,,,07.12.2023,15925899,
2925738,,062,,,11.12.2023,15943398,
2925738,,062,,,11.12.2023,15943511,
2925738,,012,,,14.12.2023,2153339,
2925738,,062,,,19.12.2023,16178891,
2925738,,033,,,19.12.2023,2454820610,
2925738,,033,,,19.12.2023,3512143352,
2925738,,033,,,19.12.2023,386802825,
2925738,,063,,,19.12.2023,553971933,
2925738,,062,,,27.12.2023,16378719,
2925738,,062,,,22.01.2024,16952791,
2925738,,033,,,31.01.2024,IB401313605251423,
2925738,,033,,,31.01.2024,IB401314956963079,
2925738,,062,,,31.01.2024,17166833,
2925738,ac590970a727690,,604440000,0,10.05.2022,ac590970a727690,10.05.2022
2925738,ac590970a2250797,,667200000,611600000,07.12.2023,ac590970a2250797,07.12.2023
2925738,ac590970a2294449,,755976000,713977300,19.12.2023,ac590970a2294449,19.12.2023
